Model name: 1605995180.9348865reward-med-game-score-10k
Extra information: reward = reward*game_score
Timestamp: 2020-11-21 22:46:23.049156
Game Rounds Score Epsilon ClearedLines
8052 38 30 0.19480000000008868 3
8053 24 14 0.1947000000000887 1
8054 33 22 0.1946000000000887 0
8055 47 41 0.1945000000000887 5
8056 42 36 0.19440000000008872 5
8057 46 41 0.19430000000008874 6
8058 41 35 0.19420000000008875 3
8059 26 15 0.19410000000008876 0
8060 31 21 0.19400000000008877 1
8061 41 32 0.19390000000008878 2
8062 39 31 0.1938000000000888 3
8063 48 45 0.1937000000000888 6
8064 31 20 0.1936000000000888 0
8065 26 16 0.19350000000008882 1
8066 32 22 0.19340000000008883 1
8067 47 43 0.19330000000008885 5
8068 39 33 0.19320000000008886 3
8069 34 24 0.19310000000008887 1
8070 40 31 0.19300000000008888 2
8071 42 34 0.1929000000000889 3
8072 43 35 0.1928000000000889 3
8073 33 22 0.1927000000000889 0
8074 34 25 0.19260000000008892 2
8075 44 36 0.19250000000008893 3
8076 36 28 0.19240000000008894 3
8077 33 23 0.19230000000008896 1
8078 40 31 0.19220000000008897 2
8079 38 31 0.19210000000008898 4
8080 29 19 0.192000000000089 1
8081 32 21 0.191900000000089 0
8082 40 31 0.191800000000089 2
8083 43 36 0.19170000000008902 4
8084 26 16 0.19160000000008903 1
8085 42 34 0.19150000000008904 3
8086 36 27 0.19140000000008905 2
8087 44 37 0.19130000000008907 4
8088 38 28 0.19120000000008908 1
8089 35 24 0.1911000000000891 0
8090 37 28 0.1910000000000891 2
8091 28 17 0.1909000000000891 0
8092 43 39 0.19080000000008912 5
8093 47 42 0.19070000000008913 6
8094 36 29 0.19060000000008914 4
8095 36 27 0.19050000000008915 2
8096 32 21 0.19040000000008916 0
8097 36 26 0.19030000000008918 1
8098 27 16 0.1902000000000892 0
8099 41 33 0.1901000000000892 3
8100 38 30 0.1900000000000892 3
8101 35 26 0.18990000000008922 2
8102 45 39 0.18980000000008923 5
8103 47 41 0.18970000000008924 5
8104 31 20 0.18960000000008925 0
8105 30 19 0.18950000000008926 0
8106 35 24 0.18940000000008927 0
8107 34 24 0.18930000000008929 1
8108 30 19 0.1892000000000893 0
8109 36 26 0.1891000000000893 1
8110 34 24 0.18900000000008932 1
8111 27 17 0.18890000000008933 1
8112 36 26 0.18880000000008934 1
8113 42 33 0.18870000000008935 2
8114 34 25 0.18860000000008936 2
8115 32 22 0.18850000000008937 1
8116 30 20 0.18840000000008938 1
8117 34 23 0.1883000000000894 0
8118 37 28 0.1882000000000894 2
8119 39 31 0.18810000000008942 3
8120 33 23 0.18800000000008943 1
8121 27 16 0.18790000000008944 0
8122 33 23 0.18780000000008945 1
8123 37 29 0.18770000000008946 3
8124 32 21 0.18760000000008947 0
8125 45 38 0.18750000000008948 4
8126 35 25 0.1874000000000895 1
8127 36 27 0.1873000000000895 2
8128 27 17 0.18720000000008952 1
8129 47 41 0.18710000000008953 5
8130 38 29 0.18700000000008954 2
8131 42 36 0.18690000000008955 5
8132 40 32 0.18680000000008956 3
8133 34 25 0.18670000000008957 2
8134 27 16 0.18660000000008958 0
8135 38 30 0.1865000000000896 3
8136 42 39 0.1864000000000896 6
8137 47 41 0.18630000000008962 5
8138 45 39 0.18620000000008963 5
8139 31 21 0.18610000000008964 1
8140 26 16 0.18600000000008965 1
8141 38 28 0.18590000000008966 1
8142 42 34 0.18580000000008967 3
8143 29 18 0.18570000000008968 0
8144 38 29 0.1856000000000897 2
8145 34 24 0.1855000000000897 1
8146 35 28 0.18540000000008972 4
8147 27 16 0.18530000000008973 0
8148 35 25 0.18520000000008974 1
8149 31 20 0.18510000000008975 0
8150 53 52 0.18500000000008976 8
8151 34 23 0.18490000000008977 0
8152 35 26 0.18480000000008978 2
8153 35 26 0.1847000000000898 2
8154 41 32 0.1846000000000898 2
8155 39 31 0.18450000000008981 3
8156 27 17 0.18440000000008983 1
8157 31 23 0.18430000000008984 3
8158 36 27 0.18420000000008985 2
8159 42 35 0.18410000000008986 4
8160 51 48 0.18400000000008987 6
8161 39 30 0.18390000000008988 2
8162 39 31 0.1838000000000899 3
8163 43 36 0.1837000000000899 4
8164 39 30 0.1836000000000899 2
8165 40 32 0.18350000000008992 3
8166 30 19 0.18340000000008994 0
8167 33 22 0.18330000000008995 0
8168 35 25 0.18320000000008996 1
8169 33 23 0.18310000000008997 1
8170 40 32 0.18300000000008998 3
8171 33 23 0.18290000000009 1
8172 30 21 0.18280000000009 2
8173 30 20 0.18270000000009 1
8174 34 25 0.18260000000009002 2
8175 33 24 0.18250000000009003 2
8176 50 45 0.18240000000009005 6
8177 36 26 0.18230000000009006 1
8178 46 39 0.18220000000009007 4
8179 32 22 0.18210000000009008 1
8180 40 31 0.1820000000000901 2
8181 37 28 0.1819000000000901 2
8182 34 23 0.1818000000000901 0
8183 36 26 0.18170000000009012 1
8184 31 22 0.18160000000009013 2
8185 37 29 0.18150000000009014 3
8186 35 24 0.18140000000009016 0
8187 41 32 0.18130000000009017 2
8188 35 26 0.18120000000009018 2
8189 38 30 0.1811000000000902 3
8190 32 21 0.1810000000000902 0
8191 35 25 0.1809000000000902 1
8192 32 22 0.18080000000009022 1
8193 32 24 0.18070000000009023 3
8194 34 24 0.18060000000009024 1
8195 33 23 0.18050000000009025 1
8196 36 32 0.18040000000009027 5
8197 35 26 0.18030000000009028 2
8198 24 13 0.1802000000000903 0
8199 30 19 0.1801000000000903 0
8200 45 38 0.1800000000000903 4
8201 37 27 0.17990000000009032 1
8202 35 25 0.17980000000009033 1
8203 35 26 0.17970000000009034 2
8204 36 26 0.17960000000009035 1
8205 38 29 0.17950000000009037 2
8206 45 38 0.17940000000009038 4
8207 30 19 0.1793000000000904 0
8208 30 20 0.1792000000000904 1
8209 46 41 0.1791000000000904 6
8210 37 28 0.17900000000009042 2
8211 41 33 0.17890000000009043 3
8212 34 25 0.17880000000009044 2
8213 27 16 0.17870000000009045 0
8214 31 20 0.17860000000009046 0
8215 35 25 0.17850000000009048 1
8216 34 25 0.1784000000000905 2
8217 44 37 0.1783000000000905 4
8218 36 27 0.1782000000000905 2
8219 40 33 0.17810000000009052 2
8220 26 15 0.17800000000009053 0
8221 32 22 0.17790000000009054 1
8222 30 20 0.17780000000009055 1
8223 43 35 0.17770000000009056 3
8224 41 34 0.17760000000009057 4
8225 53 52 0.17750000000009059 8
8226 29 19 0.1774000000000906 1
8227 38 29 0.1773000000000906 2
8228 38 29 0.17720000000009062 2
8229 30 19 0.17710000000009063 0
8230 37 29 0.17700000000009064 3
8231 34 24 0.17690000000009065 1
8232 50 44 0.17680000000009066 5
8233 42 35 0.17670000000009067 4
8234 29 18 0.17660000000009068 0
8235 36 26 0.1765000000000907 1
8236 28 18 0.1764000000000907 1
8237 41 32 0.17630000000009072 2
8238 33 22 0.17620000000009073 0
8239 58 56 0.17610000000009074 9
8240 35 26 0.17600000000009075 2
8241 36 27 0.17590000000009076 2
8242 36 26 0.17580000000009077 1
8243 45 39 0.17570000000009078 5
8244 31 21 0.1756000000000908 1
8245 32 21 0.1755000000000908 0
8246 36 27 0.17540000000009082 2
8247 46 40 0.17530000000009083 5
8248 31 21 0.17520000000009084 1
8249 39 29 0.17510000000009085 1
8250 43 35 0.17500000000009086 3
8251 35 24 0.17490000000009087 0
8252 30 19 0.17480000000009088 0
8253 34 23 0.1747000000000909 0
8254 36 26 0.1746000000000909 1
8255 33 22 0.17450000000009092 0
8256 53 51 0.17440000000009093 9
8257 31 20 0.17430000000009094 0
8258 37 27 0.17420000000009095 1
8259 29 19 0.17410000000009096 1
8260 37 28 0.17400000000009097 2
8261 27 16 0.17390000000009098 0
8262 32 21 0.173800000000091 0
8263 35 24 0.173700000000091 0
8264 42 36 0.17360000000009101 5
8265 26 15 0.17350000000009103 0
8266 35 24 0.17340000000009104 0
8267 32 22 0.17330000000009105 1
8268 44 39 0.17320000000009106 6
8269 36 26 0.17310000000009107 1
8270 51 48 0.17300000000009108 8
8271 54 51 0.1729000000000911 8
8272 43 36 0.1728000000000911 4
8273 35 26 0.17270000000009111 2
8274 33 23 0.17260000000009112 1
8275 53 49 0.17250000000009114 7
8276 28 17 0.17240000000009115 0
8277 34 26 0.17230000000009116 3
8278 26 16 0.17220000000009117 1
8279 41 35 0.17210000000009118 3
8280 43 34 0.1720000000000912 2
8281 37 27 0.1719000000000912 1
8282 42 34 0.1718000000000912 3
8283 30 19 0.17170000000009122 0
8284 35 25 0.17160000000009124 1
8285 30 19 0.17150000000009125 0
8286 53 51 0.17140000000009126 7
8287 38 30 0.17130000000009127 3
8288 37 27 0.17120000000009128 1
8289 41 38 0.1711000000000913 6
8290 45 37 0.1710000000000913 3
8291 44 37 0.1709000000000913 4
8292 39 30 0.17080000000009132 2
8293 37 28 0.17070000000009133 2
8294 33 24 0.17060000000009135 2
8295 37 29 0.17050000000009136 3
8296 50 45 0.17040000000009137 6
8297 43 36 0.17030000000009138 4
8298 34 24 0.1702000000000914 1
8299 30 20 0.1701000000000914 1
8300 32 21 0.1700000000000914 0
8301 51 49 0.16990000000009142 7
8302 42 34 0.16980000000009143 3
8303 39 30 0.16970000000009144 2
8304 42 34 0.16960000000009146 3
8305 39 32 0.16950000000009147 4
8306 41 35 0.16940000000009148 3
8307 38 30 0.1693000000000915 3
8308 44 37 0.1692000000000915 4
8309 43 36 0.1691000000000915 4
8310 33 23 0.16900000000009152 1
8311 26 16 0.16890000000009153 1
8312 38 30 0.16880000000009154 3
8313 28 18 0.16870000000009155 1
8314 33 23 0.16860000000009157 1
8315 32 24 0.16850000000009158 3
8316 37 28 0.1684000000000916 2
8317 32 21 0.1683000000000916 0
8318 33 23 0.1682000000000916 1
8319 41 35 0.16810000000009162 3
8320 43 35 0.16800000000009163 3
8321 36 26 0.16790000000009164 1
8322 34 24 0.16780000000009165 1
8323 37 29 0.16770000000009166 3
8324 32 21 0.16760000000009168 0
8325 52 47 0.1675000000000917 6
8326 33 23 0.1674000000000917 1
8327 30 19 0.1673000000000917 0
8328 41 33 0.16720000000009172 3
8329 40 32 0.16710000000009173 3
8330 47 42 0.16700000000009174 6
8331 31 20 0.16690000000009175 0
8332 41 33 0.16680000000009176 3
8333 37 27 0.16670000000009177 1
8334 46 42 0.16660000000009179 5
8335 32 23 0.1665000000000918 2
8336 47 40 0.1664000000000918 4
8337 32 22 0.16630000000009182 1
8338 26 15 0.16620000000009183 0
8339 35 24 0.16610000000009184 0
8340 47 42 0.16600000000009185 6
8341 37 29 0.16590000000009186 3
8342 36 27 0.16580000000009187 2
8343 42 34 0.16570000000009188 3
8344 33 23 0.1656000000000919 1
8345 46 40 0.1655000000000919 5
8346 38 30 0.16540000000009192 3
8347 35 25 0.16530000000009193 1
8348 36 26 0.16520000000009194 1
8349 35 25 0.16510000000009195 1
8350 39 33 0.16500000000009196 3
8351 39 34 0.16490000000009197 4
8352 34 25 0.16480000000009198 2
8353 37 28 0.164700000000092 2
8354 36 26 0.164600000000092 1
8355 41 35 0.16450000000009202 5
8356 32 21 0.16440000000009203 0
8357 34 24 0.16430000000009204 1
8358 28 17 0.16420000000009205 0
8359 48 43 0.16410000000009206 6
8360 30 20 0.16400000000009207 1
8361 32 21 0.16390000000009208 0
8362 40 31 0.1638000000000921 2
8363 52 49 0.1637000000000921 8
8364 34 25 0.16360000000009212 2
8365 33 24 0.16350000000009213 2
8366 40 30 0.16340000000009214 1
8367 38 29 0.16330000000009215 2
8368 26 15 0.16320000000009216 0
8369 42 34 0.16310000000009217 3
8370 32 21 0.16300000000009218 0
8371 38 30 0.1629000000000922 3
8372 43 39 0.1628000000000922 5
8373 40 32 0.16270000000009222 3
8374 43 36 0.16260000000009223 4
8375 31 20 0.16250000000009224 0
8376 59 64 0.16240000000009225 12
8377 37 28 0.16230000000009226 2
8378 56 55 0.16220000000009227 10
8379 40 34 0.16210000000009228 5
8380 32 21 0.1620000000000923 0
8381 34 23 0.1619000000000923 0
8382 43 36 0.16180000000009231 4
8383 47 40 0.16170000000009233 4
8384 48 44 0.16160000000009234 7
8385 38 30 0.16150000000009235 3
8386 37 27 0.16140000000009236 1
8387 33 23 0.16130000000009237 1
8388 49 43 0.16120000000009238 5
8389 34 26 0.1611000000000924 3
8390 46 42 0.1610000000000924 5
8391 32 22 0.1609000000000924 1
8392 43 36 0.16080000000009242 4
8393 44 40 0.16070000000009244 7
8394 39 31 0.16060000000009245 3
8395 26 15 0.16050000000009246 0
8396 46 40 0.16040000000009247 5
8397 36 26 0.16030000000009248 1
8398 34 24 0.1602000000000925 1
8399 31 20 0.1601000000000925 0
8400 39 32 0.1600000000000925 4
8401 36 26 0.15990000000009252 1
8402 33 23 0.15980000000009253 1
8403 30 19 0.15970000000009255 0
8404 43 36 0.15960000000009256 4
8405 37 29 0.15950000000009257 3
8406 34 24 0.15940000000009258 1
8407 35 25 0.1593000000000926 1
8408 33 23 0.1592000000000926 1
8409 38 29 0.1591000000000926 2
8410 24 13 0.15900000000009262 0
8411 39 33 0.15890000000009263 3
8412 32 22 0.15880000000009264 1
8413 43 36 0.15870000000009266 4
8414 36 26 0.15860000000009267 1
8415 32 23 0.15850000000009268 2
8416 40 32 0.1584000000000927 3
8417 30 19 0.1583000000000927 0
8418 33 22 0.1582000000000927 0
8419 34 24 0.15810000000009272 1
8420 37 29 0.15800000000009273 3
8421 40 30 0.15790000000009274 1
8422 31 25 0.15780000000009275 3
8423 37 27 0.15770000000009277 1
8424 38 29 0.15760000000009278 2
8425 38 30 0.1575000000000928 3
8426 30 19 0.1574000000000928 0
8427 28 17 0.1573000000000928 0
8428 44 37 0.15720000000009282 4
8429 32 22 0.15710000000009283 1
8430 34 24 0.15700000000009284 1
8431 35 25 0.15690000000009285 1
8432 37 28 0.15680000000009287 2
8433 39 31 0.15670000000009288 3
8434 34 24 0.1566000000000929 1
8435 37 29 0.1565000000000929 3
8436 38 29 0.1564000000000929 2
8437 52 49 0.15630000000009292 6
8438 35 25 0.15620000000009293 1
8439 37 27 0.15610000000009294 1
8440 38 30 0.15600000000009295 3
8441 34 24 0.15590000000009296 1
8442 31 21 0.15580000000009298 1
8443 35 27 0.155700000000093 3
8444 28 17 0.155600000000093 0
8445 33 23 0.155500000000093 1
8446 33 23 0.15540000000009302 1
8447 45 38 0.15530000000009303 4
8448 27 16 0.15520000000009304 0
8449 31 21 0.15510000000009305 1
8450 30 19 0.15500000000009306 0
8451 33 23 0.15490000000009307 1
8452 44 40 0.15480000000009309 5
8453 36 29 0.1547000000000931 4
8454 28 18 0.1546000000000931 1
8455 31 22 0.15450000000009312 2
8456 35 24 0.15440000000009313 0
8457 37 28 0.15430000000009314 2
8458 42 38 0.15420000000009315 5
8459 33 23 0.15410000000009316 1
8460 48 44 0.15400000000009317 7
8461 39 30 0.15390000000009318 2
8462 31 20 0.1538000000000932 0
8463 35 25 0.1537000000000932 1
8464 28 17 0.15360000000009322 0
8465 28 17 0.15350000000009323 0
8466 47 46 0.15340000000009324 6
8467 32 22 0.15330000000009325 1
8468 34 24 0.15320000000009326 1
8469 33 23 0.15310000000009327 1
8470 37 29 0.15300000000009328 3
8471 33 24 0.1529000000000933 2
8472 37 27 0.1528000000000933 1
8473 38 29 0.15270000000009332 2
8474 32 22 0.15260000000009333 1
8475 28 17 0.15250000000009334 0
8476 42 36 0.15240000000009335 5
8477 38 29 0.15230000000009336 2
8478 39 29 0.15220000000009337 1
8479 41 34 0.15210000000009338 4
8480 36 27 0.1520000000000934 2
8481 31 22 0.1519000000000934 2
8482 34 23 0.15180000000009342 0
8483 39 31 0.15170000000009343 3
8484 33 22 0.15160000000009344 0
8485 37 28 0.15150000000009345 2
8486 33 22 0.15140000000009346 0
8487 30 20 0.15130000000009347 1
8488 28 17 0.15120000000009348 0
8489 34 25 0.1511000000000935 2
8490 33 22 0.1510000000000935 0
8491 39 31 0.15090000000009351 3
8492 35 28 0.15080000000009353 4
8493 37 28 0.15070000000009354 2
8494 43 37 0.15060000000009355 5
8495 33 23 0.15050000000009356 1
8496 38 29 0.15040000000009357 2
8497 34 24 0.15030000000009358 1
8498 42 34 0.1502000000000936 3
8499 34 24 0.1501000000000936 1
8500 29 18 0.15000000000009361 0
8501 33 24 0.14990000000009363 2
8502 47 43 0.14980000000009364 5
8503 34 24 0.14970000000009365 1
8504 32 22 0.14960000000009366 1
8505 41 33 0.14950000000009367 3
8506 32 22 0.14940000000009368 1
8507 29 19 0.1493000000000937 1
8508 34 25 0.1492000000000937 2
8509 44 36 0.1491000000000937 3
8510 31 25 0.14900000000009372 5
8511 31 22 0.14890000000009374 2
8512 41 33 0.14880000000009375 3
8513 32 21 0.14870000000009376 0
8514 38 29 0.14860000000009377 2
8515 31 22 0.14850000000009378 2
8516 49 45 0.1484000000000938 7
8517 48 43 0.1483000000000938 6
8518 35 26 0.1482000000000938 2
8519 37 30 0.14810000000009382 4
8520 36 27 0.14800000000009383 2
8521 35 26 0.14790000000009385 2
8522 40 32 0.14780000000009386 3
8523 28 18 0.14770000000009387 1
8524 37 28 0.14760000000009388 2
8525 40 32 0.1475000000000939 3
8526 32 22 0.1474000000000939 1
8527 40 31 0.1473000000000939 2
8528 29 18 0.14720000000009392 0
8529 32 21 0.14710000000009393 0
8530 30 19 0.14700000000009394 0
8531 33 23 0.14690000000009396 1
8532 50 46 0.14680000000009397 7
8533 37 29 0.14670000000009398 3
8534 37 28 0.146600000000094 2
8535 29 18 0.146500000000094 0
8536 25 14 0.146400000000094 0
8537 34 24 0.14630000000009402 1
8538 41 33 0.14620000000009403 3
8539 50 46 0.14610000000009404 7
8540 34 24 0.14600000000009405 1
8541 35 25 0.14590000000009407 1
8542 36 26 0.14580000000009408 1
8543 36 26 0.1457000000000941 1
8544 54 55 0.1456000000000941 10
8545 28 17 0.1455000000000941 0
8546 31 20 0.14540000000009412 0
8547 36 27 0.14530000000009413 2
8548 40 32 0.14520000000009414 3
8549 34 24 0.14510000000009415 1
8550 33 24 0.14500000000009416 2
8551 33 25 0.14490000000009418 3
8552 39 31 0.1448000000000942 3
8553 36 26 0.1447000000000942 1
8554 33 22 0.1446000000000942 0
8555 38 29 0.14450000000009422 2
8556 48 42 0.14440000000009423 5
8557 38 30 0.14430000000009424 3
8558 36 29 0.14420000000009425 2
8559 35 25 0.14410000000009426 1
8560 37 29 0.14400000000009427 3
8561 38 29 0.14390000000009429 2
8562 46 42 0.1438000000000943 5
8563 36 28 0.1437000000000943 3
8564 47 43 0.14360000000009432 7
8565 32 23 0.14350000000009433 2
8566 34 23 0.14340000000009434 0
8567 33 24 0.14330000000009435 2
8568 23 12 0.14320000000009436 0
8569 30 21 0.14310000000009437 2
8570 42 34 0.14300000000009438 3
8571 37 28 0.1429000000000944 2
8572 52 48 0.1428000000000944 7
8573 36 28 0.14270000000009442 3
8574 57 57 0.14260000000009443 11
8575 29 18 0.14250000000009444 0
8576 32 21 0.14240000000009445 0
8577 33 23 0.14230000000009446 1
8578 32 22 0.14220000000009447 1
8579 41 33 0.14210000000009448 3
8580 34 24 0.1420000000000945 1
8581 45 41 0.1419000000000945 5
8582 34 24 0.14180000000009452 1
8583 23 12 0.14170000000009453 0
8584 38 28 0.14160000000009454 1
8585 36 26 0.14150000000009455 1
8586 30 21 0.14140000000009456 2
8587 40 32 0.14130000000009457 3
8588 40 34 0.14120000000009458 5
8589 44 38 0.1411000000000946 5
8590 34 24 0.1410000000000946 1
8591 47 41 0.14090000000009462 5
8592 40 31 0.14080000000009463 2
8593 43 36 0.14070000000009464 4
8594 36 26 0.14060000000009465 1
8595 38 29 0.14050000000009466 2
8596 39 30 0.14040000000009467 2
8597 35 25 0.14030000000009468 1
8598 37 27 0.1402000000000947 1
8599 51 49 0.1401000000000947 7
8600 42 33 0.14000000000009472 2
8601 43 36 0.13990000000009473 4
8602 44 38 0.13980000000009474 5
8603 39 30 0.13970000000009475 2
8604 36 27 0.13960000000009476 2
8605 35 25 0.13950000000009477 1
8606 41 35 0.13940000000009478 5
8607 37 27 0.1393000000000948 1
8608 46 39 0.1392000000000948 4
8609 36 28 0.13910000000009481 3
8610 38 29 0.13900000000009483 2
8611 37 29 0.13890000000009484 3
8612 40 33 0.13880000000009485 4
8613 26 15 0.13870000000009486 0
8614 40 32 0.13860000000009487 3
8615 40 32 0.13850000000009488 3
8616 42 36 0.1384000000000949 5
8617 33 23 0.1383000000000949 1
8618 43 38 0.1382000000000949 4
8619 35 26 0.13810000000009492 2
8620 42 35 0.13800000000009494 4
8621 41 35 0.13790000000009495 3
8622 41 33 0.13780000000009496 3
8623 40 32 0.13770000000009497 3
8624 39 31 0.13760000000009498 3
8625 38 32 0.137500000000095 3
8626 30 20 0.137400000000095 1
8627 33 23 0.137300000000095 1
8628 44 36 0.13720000000009502 3
8629 33 24 0.13710000000009503 2
8630 34 25 0.13700000000009505 2
8631 45 39 0.13690000000009506 5
8632 34 25 0.13680000000009507 2
8633 43 36 0.13670000000009508 4
8634 53 51 0.1366000000000951 7
8635 54 54 0.1365000000000951 9
8636 30 20 0.1364000000000951 1
8637 51 46 0.13630000000009512 6
8638 30 19 0.13620000000009513 0
8639 37 28 0.13610000000009514 2
8640 48 48 0.13600000000009516 7
8641 31 20 0.13590000000009517 0
8642 40 33 0.13580000000009518 4
8643 38 28 0.1357000000000952 1
8644 30 21 0.1356000000000952 2
8645 35 25 0.1355000000000952 1
8646 47 47 0.13540000000009522 5
8647 30 19 0.13530000000009523 0
8648 34 23 0.13520000000009524 0
8649 34 24 0.13510000000009526 1
8650 43 36 0.13500000000009527 4
8651 38 30 0.13490000000009528 3
8652 47 45 0.1348000000000953 7
8653 37 29 0.1347000000000953 3
8654 28 17 0.1346000000000953 0
8655 32 21 0.13450000000009532 0
8656 41 34 0.13440000000009533 4
8657 38 28 0.13430000000009534 1
8658 47 42 0.13420000000009535 6
8659 51 46 0.13410000000009537 6
8660 36 26 0.13400000000009538 1
8661 40 31 0.1339000000000954 2
8662 48 43 0.1338000000000954 6
8663 40 31 0.1337000000000954 2
8664 36 26 0.13360000000009542 1
8665 35 26 0.13350000000009543 2
8666 24 13 0.13340000000009544 0
8667 31 21 0.13330000000009545 1
8668 43 35 0.13320000000009546 3
8669 34 25 0.13310000000009548 2
8670 37 28 0.1330000000000955 2
8671 39 30 0.1329000000000955 2
8672 50 47 0.1328000000000955 6
8673 37 29 0.13270000000009552 3
8674 48 44 0.13260000000009553 7
8675 41 34 0.13250000000009554 4
8676 47 41 0.13240000000009555 5
8677 36 26 0.13230000000009556 1
8678 37 28 0.13220000000009557 2
8679 32 21 0.13210000000009559 0
8680 39 32 0.1320000000000956 2
8681 56 53 0.1319000000000956 8
8682 38 28 0.13180000000009562 1
8683 44 37 0.13170000000009563 4
8684 37 27 0.13160000000009564 1
8685 30 19 0.13150000000009565 0
8686 31 21 0.13140000000009566 1
8687 35 25 0.13130000000009567 1
8688 43 35 0.13120000000009568 3
8689 43 38 0.1311000000000957 4
8690 48 44 0.1310000000000957 7
8691 33 23 0.13090000000009572 1
8692 46 38 0.13080000000009573 3
8693 42 34 0.13070000000009574 3
8694 36 26 0.13060000000009575 1
8695 60 63 0.13050000000009576 10
8696 42 35 0.13040000000009577 4
8697 36 27 0.13030000000009578 2
8698 40 32 0.1302000000000958 3
8699 36 27 0.1301000000000958 2
8700 51 49 0.13000000000009582 7
8701 38 29 0.12990000000009583 2
8702 31 20 0.12980000000009584 0
8703 31 20 0.12970000000009585 0
8704 33 23 0.12960000000009586 1
8705 47 40 0.12950000000009587 4
8706 34 24 0.12940000000009588 1
8707 39 33 0.1293000000000959 3
8708 39 30 0.1292000000000959 2
8709 44 36 0.12910000000009592 3
8710 38 28 0.12900000000009593 1
8711 42 36 0.12890000000009594 5
8712 30 19 0.12880000000009595 0
8713 43 36 0.12870000000009596 4
8714 39 30 0.12860000000009597 2
8715 52 50 0.12850000000009598 9
8716 30 21 0.128400000000096 2
8717 38 29 0.128300000000096 2
8718 41 33 0.12820000000009601 3
8719 33 22 0.12810000000009603 0
8720 66 67 0.12800000000009604 12
8721 41 34 0.12790000000009605 4
8722 31 20 0.12780000000009606 0
8723 41 33 0.12770000000009607 3
8724 41 31 0.12760000000009608 1
8725 41 35 0.1275000000000961 3
8726 42 33 0.1274000000000961 2
8727 31 20 0.12730000000009611 0
8728 60 59 0.12720000000009613 10
8729 35 25 0.12710000000009614 1
8730 36 25 0.12700000000009615 0
8731 34 25 0.12690000000009616 2
8732 35 25 0.12680000000009617 1
8733 33 22 0.12670000000009618 0
8734 39 33 0.1266000000000962 3
8735 33 23 0.1265000000000962 1
8736 43 38 0.1264000000000962 4
8737 47 41 0.12630000000009622 5
8738 33 23 0.12620000000009624 1
8739 46 39 0.12610000000009625 4
8740 53 50 0.12600000000009626 8
8741 35 25 0.12590000000009627 1
8742 39 31 0.12580000000009628 3
8743 33 22 0.1257000000000963 0
8744 40 33 0.1256000000000963 4
8745 34 23 0.1255000000000963 0
8746 40 32 0.12540000000009632 3
8747 43 34 0.12530000000009633 2
8748 42 33 0.12520000000009635 2
8749 39 31 0.12510000000009636 3
8750 36 28 0.12500000000009637 3
8751 34 23 0.12490000000009636 0
8752 39 31 0.12480000000009636 3
8753 39 30 0.12470000000009636 2
8754 35 25 0.12460000000009636 1
8755 43 36 0.12450000000009635 4
8756 45 40 0.12440000000009635 6
8757 36 29 0.12430000000009635 2
8758 55 50 0.12420000000009634 6
8759 32 23 0.12410000000009634 2
8760 35 25 0.12400000000009634 1
8761 56 53 0.12390000000009634 8
8762 34 24 0.12380000000009633 1
8763 30 19 0.12370000000009633 0
8764 47 42 0.12360000000009633 4
8765 32 21 0.12350000000009632 0
8766 39 30 0.12340000000009632 2
8767 34 25 0.12330000000009632 2
8768 48 41 0.12320000000009632 4
8769 37 27 0.12310000000009631 1
8770 37 28 0.12300000000009631 2
8771 47 41 0.12290000000009631 5
8772 45 41 0.1228000000000963 5
8773 44 39 0.1227000000000963 4
8774 26 15 0.1226000000000963 0
8775 46 39 0.1225000000000963 4
8776 37 27 0.12240000000009629 1
8777 37 27 0.12230000000009629 1
8778 41 33 0.12220000000009629 3
8779 38 29 0.12210000000009628 2
8780 46 38 0.12200000000009628 3
8781 28 18 0.12190000000009628 1
8782 45 39 0.12180000000009628 5
8783 30 19 0.12170000000009627 0
8784 39 30 0.12160000000009627 2
8785 41 33 0.12150000000009627 3
8786 43 35 0.12140000000009626 3
8787 42 36 0.12130000000009626 5
8788 41 32 0.12120000000009626 2
8789 45 39 0.12110000000009626 5
8790 41 33 0.12100000000009625 3
8791 37 29 0.12090000000009625 3
8792 45 38 0.12080000000009625 4
8793 30 19 0.12070000000009624 0
8794 30 19 0.12060000000009624 0
8795 37 28 0.12050000000009624 2
8796 44 40 0.12040000000009624 7
8797 42 35 0.12030000000009623 4
8798 35 26 0.12020000000009623 2
8799 30 20 0.12010000000009623 1
8800 39 31 0.12000000000009622 3
8801 48 42 0.11990000000009622 5
8802 32 22 0.11980000000009622 1
8803 38 29 0.11970000000009622 2
8804 34 25 0.11960000000009621 2
8805 32 22 0.11950000000009621 1
8806 44 38 0.11940000000009621 5
8807 45 39 0.1193000000000962 5
8808 39 33 0.1192000000000962 3
8809 43 35 0.1191000000000962 3
8810 42 34 0.1190000000000962 3
8811 44 38 0.11890000000009619 5
8812 39 29 0.11880000000009619 1
8813 45 38 0.11870000000009619 4
8814 35 25 0.11860000000009618 1
8815 40 32 0.11850000000009618 3
8816 31 21 0.11840000000009618 1
8817 33 23 0.11830000000009618 1
8818 48 46 0.11820000000009617 7
8819 44 37 0.11810000000009617 4
8820 40 31 0.11800000000009617 2
8821 40 32 0.11790000000009616 3
8822 38 31 0.11780000000009616 4
8823 41 31 0.11770000000009616 1
8824 62 63 0.11760000000009616 10
8825 34 23 0.11750000000009615 0
